Site,TimeStamp,DO_mgL
Azevedo Pond,7/9/21 4:45,1.3
Azevedo Pond,7/9/21 5:00,1.1
Azevedo Pond,7/9/21 5:15,0.9
Azevedo Pond,7/9/21 5:30,0.7
Azevedo Pond,7/9/21 5:45,0.7
Azevedo Pond,7/9/21 6:00,0.6
Azevedo Pond,7/9/21 6:15,0.4
Azevedo Pond,7/9/21 6:30,0.4
Azevedo Pond,7/9/21 6:45,0.6
Azevedo Pond,7/9/21 7:00,0.7
Azevedo Pond,7/9/21 7:15,1
Azevedo Pond,7/9/21 7:30,1.1
Azevedo Pond,7/9/21 7:45,1.3
Azevedo Pond,7/9/21 8:00,1.3
Azevedo Pond,7/9/21 8:15,1.2
Azevedo Pond,7/9/21 8:30,1.2
Azevedo Pond,7/9/21 8:45,1.6
Azevedo Pond,7/9/21 9:00,1.3
Azevedo Pond,7/9/21 9:15,1.9
Azevedo Pond,7/9/21 9:30,2.2
Azevedo Pond,7/9/21 9:45,2.1
Azevedo Pond,7/9/21 10:00,1.4
Azevedo Pond,7/9/21 10:15,1.9
Azevedo Pond,7/9/21 10:30,1.6
Azevedo Pond,7/9/21 10:45,1.6
Azevedo Pond,7/9/21 11:00,1.4
Azevedo Pond,7/9/21 11:15,1.6
Azevedo Pond,7/9/21 11:30,1.8
Azevedo Pond,7/9/21 11:45,1.2
Azevedo Pond,7/9/21 12:00,1.8
Azevedo Pond,7/9/21 12:15,2
Azevedo Pond,7/9/21 12:30,2.2
Azevedo Pond,7/9/21 12:45,2.2
Azevedo Pond,7/9/21 13:00,2.6
Azevedo Pond,7/9/21 13:15,2.9
Azevedo Pond,7/9/21 13:30,2.7
Azevedo Pond,7/9/21 13:45,2.7
Azevedo Pond,7/9/21 14:00,3
Azevedo Pond,7/9/21 14:15,2.9
Azevedo Pond,7/9/21 14:30,2.4
Azevedo Pond,7/9/21 14:45,2.6
Azevedo Pond,7/9/21 15:00,2.1
Azevedo Pond,7/9/21 15:15,1.9
Azevedo Pond,7/9/21 15:30,1.1
Azevedo Pond,7/9/21 15:45,2
Azevedo Pond,7/9/21 16:00,1.9
Azevedo Pond,7/9/21 16:15,2.1
Azevedo Pond,7/9/21 16:30,1.8
Azevedo Pond,7/9/21 16:45,0.9
Azevedo Pond,7/9/21 17:00,0.9
Azevedo Pond,7/9/21 17:15,1.5
Azevedo Pond,7/9/21 17:30,2.2
Azevedo Pond,7/9/21 17:45,2.9
Azevedo Pond,7/9/21 18:00,4.9
Azevedo Pond,7/9/21 18:15,3.1
Azevedo Pond,7/9/21 18:30,3.5
Azevedo Pond,7/9/21 18:45,6
Azevedo Pond,7/9/21 19:00,5.7
Azevedo Pond,7/9/21 19:15,5.6
Azevedo Pond,7/9/21 19:30,4.3
Azevedo Pond,7/9/21 19:45,3.2
Azevedo Pond,7/9/21 20:00,4.5
Azevedo Pond,7/9/21 20:15,5.1
Azevedo Pond,7/9/21 20:30,4.9
Azevedo Pond,7/9/21 20:45,5.1
Azevedo Pond,7/9/21 21:00,4.5
Azevedo Pond,7/9/21 21:15,4.9
Azevedo Pond,7/9/21 21:30,4.3
Azevedo Pond,7/9/21 21:45,3.7
Azevedo Pond,7/9/21 22:00,3.1
Azevedo Pond,7/9/21 22:15,2.6
Azevedo Pond,7/9/21 22:30,2.5
Azevedo Pond,7/9/21 22:45,3.4
Azevedo Pond,7/9/21 23:00,3.9
Azevedo Pond,7/9/21 23:15,3.9
Azevedo Pond,7/9/21 23:30,3.9
Azevedo Pond,7/9/21 23:45,4
Azevedo Pond,7/10/21 0:00,3.4
Azevedo Pond,7/10/21 0:15,3.5
Azevedo Pond,7/10/21 0:30,3.7
Azevedo Pond,7/10/21 0:45,3.6
Azevedo Pond,7/10/21 1:00,3.6
Azevedo Pond,7/10/21 1:15,3.7
Azevedo Pond,7/10/21 1:30,3.6
Azevedo Pond,7/10/21 1:45,3.4
Azevedo Pond,7/10/21 2:00,3.3
Azevedo Pond,7/10/21 2:15,3.2
Azevedo Pond,7/10/21 2:30,3
Azevedo Pond,7/10/21 2:45,2.9
Azevedo Pond,7/10/21 3:00,2.9
Azevedo Pond,7/10/21 3:15,2.8
Azevedo Pond,7/10/21 3:30,2.7
Azevedo Pond,7/10/21 3:45,2.5
Azevedo Pond,7/10/21 4:00,2.2
Azevedo Pond,7/10/21 4:15,2
Azevedo Pond,7/10/21 4:30,1.8
Azevedo Pond,7/10/21 4:45,1.5
Azevedo Pond,7/10/21 5:00,1.5
Azevedo Pond,7/10/21 5:15,1.2
Azevedo Pond,7/10/21 5:30,1
Azevedo Pond,7/10/21 5:45,0.9
Azevedo Pond,7/10/21 6:00,0.9
Azevedo Pond,7/10/21 6:15,0.8
Azevedo Pond,7/10/21 6:30,0.9
Azevedo Pond,7/10/21 6:45,1.1
Azevedo Pond,7/10/21 7:00,1.4
Azevedo Pond,7/10/21 7:15,1.3
Azevedo Pond,7/10/21 7:30,1.4
Azevedo Pond,7/10/21 7:45,1.7
Azevedo Pond,7/10/21 8:00,1.9
Azevedo Pond,7/10/21 8:15,2.5
Azevedo Pond,7/10/21 8:30,2
Azevedo Pond,7/10/21 8:45,3.5
Azevedo Pond,7/10/21 9:00,4.4
Azevedo Pond,7/10/21 9:15,5.1
Azevedo Pond,7/10/21 9:30,4.5
Azevedo Pond,7/10/21 9:45,2.9
Azevedo Pond,7/10/21 10:00,3
Azevedo Pond,7/10/21 10:15,2.7
Azevedo Pond,7/10/21 10:30,3.2
Azevedo Pond,7/10/21 10:45,3
Azevedo Pond,7/10/21 11:00,2.9
Azevedo Pond,7/10/21 11:15,3.4
Azevedo Pond,7/10/21 11:30,5
Azevedo Pond,7/10/21 11:45,4.4
Azevedo Pond,7/10/21 12:00,3.5
Azevedo Pond,7/10/21 12:15,4.8
Azevedo Pond,7/10/21 12:30,4.8
Azevedo Pond,7/10/21 12:45,5
Azevedo Pond,7/10/21 13:00,5.9
Azevedo Pond,7/10/21 13:15,6.3
Azevedo Pond,7/10/21 13:30,4.7
Azevedo Pond,7/10/21 13:45,4
Azevedo Pond,7/10/21 14:00,3.7
Azevedo Pond,7/10/21 14:15,4
Azevedo Pond,7/10/21 14:30,4.5
Azevedo Pond,7/10/21 14:45,5.1
Azevedo Pond,7/10/21 15:00,4.8
Azevedo Pond,7/10/21 15:15,4.9
Azevedo Pond,7/10/21 15:30,6.4
Azevedo Pond,7/10/21 15:45,6.6
Azevedo Pond,7/10/21 16:00,5.9
Azevedo Pond,7/10/21 16:15,5.4
Azevedo Pond,7/10/21 16:30,5.7
Azevedo Pond,7/10/21 16:45,6.2
Azevedo Pond,7/10/21 17:00,5.2
Azevedo Pond,7/10/21 17:15,5.1
Azevedo Pond,7/10/21 17:30,4.1
Azevedo Pond,7/10/21 17:45,4.5
Azevedo Pond,7/10/21 18:00,4.5
Azevedo Pond,7/10/21 18:15,5.7
Azevedo Pond,7/10/21 18:30,6.9
Azevedo Pond,7/10/21 18:45,6.5
Azevedo Pond,7/10/21 19:00,4.8
Azevedo Pond,7/10/21 19:15,4.3
Azevedo Pond,7/10/21 19:30,5.7
Azevedo Pond,7/10/21 19:45,5
Azevedo Pond,7/10/21 20:00,3.4
Azevedo Pond,7/10/21 20:15,3.9
Azevedo Pond,7/10/21 20:30,4.7
Azevedo Pond,7/10/21 20:45,4.8
Azevedo Pond,7/10/21 21:00,4.9
Azevedo Pond,7/10/21 21:15,4.9
Azevedo Pond,7/10/21 21:30,4.4
Azevedo Pond,7/10/21 21:45,4.8
Azevedo Pond,7/10/21 22:00,4.3
Azevedo Pond,7/10/21 22:15,4.2
Azevedo Pond,7/10/21 22:30,3.5
Azevedo Pond,7/10/21 22:45,2.9
Azevedo Pond,7/10/21 23:00,3.7
Azevedo Pond,7/10/21 23:15,3.7
Azevedo Pond,7/10/21 23:30,3.7
Azevedo Pond,7/10/21 23:45,3.7
Azevedo Pond,7/11/21 0:00,3.9
Azevedo Pond,7/11/21 0:15,4
Azevedo Pond,7/11/21 0:30,3.7
Azevedo Pond,7/11/21 0:45,4
Azevedo Pond,7/11/21 1:00,3.9
Azevedo Pond,7/11/21 1:15,3.8
Azevedo Pond,7/11/21 1:30,3.6
Azevedo Pond,7/11/21 1:45,3.6
Azevedo Pond,7/11/21 2:00,3.6
Azevedo Pond,7/11/21 2:15,3.3
Azevedo Pond,7/11/21 2:30,3.1
Azevedo Pond,7/11/21 2:45,3.4
Azevedo Pond,7/11/21 3:00,3.3
Azevedo Pond,7/11/21 3:15,3.2
Azevedo Pond,7/11/21 3:30,3.1
Azevedo Pond,7/11/21 3:45,3
Azevedo Pond,7/11/21 4:00,2.8
Azevedo Pond,7/11/21 4:15,2.7
Azevedo Pond,7/11/21 4:30,2.5
Azevedo Pond,7/11/21 4:45,2.3
Azevedo Pond,7/11/21 5:00,2.2
Azevedo Pond,7/11/21 5:15,2.1
Azevedo Pond,7/11/21 5:30,2
Azevedo Pond,7/11/21 5:45,1.9
Azevedo Pond,7/11/21 6:00,1.9
Azevedo Pond,7/11/21 6:15,1.9
Azevedo Pond,7/11/21 6:30,1.9
Azevedo Pond,7/11/21 6:45,2
Azevedo Pond,7/11/21 7:00,2.1
Azevedo Pond,7/11/21 7:15,2.4
Azevedo Pond,7/11/21 7:30,2.5
Azevedo Pond,7/11/21 7:45,2.7
Azevedo Pond,7/11/21 8:00,2.7
Azevedo Pond,7/11/21 8:15,3.5
Azevedo Pond,7/11/21 8:30,4.1
Azevedo Pond,7/11/21 8:45,4.6
Azevedo Pond,7/11/21 9:00,4.8
Azevedo Pond,7/11/21 9:15,5.5
Azevedo Pond,7/11/21 9:30,5.9
Azevedo Pond,7/11/21 9:45,6
Azevedo Pond,7/11/21 10:00,6.9
Azevedo Pond,7/11/21 10:15,8.5
Azevedo Pond,7/11/21 10:30,9.1
Azevedo Pond,7/11/21 10:45,7.4
Azevedo Pond,7/11/21 11:00,5.4
Azevedo Pond,7/11/21 11:15,5.9
Azevedo Pond,7/11/21 11:30,3.9
Azevedo Pond,7/11/21 11:45,3.9
Azevedo Pond,7/11/21 12:00,4.2
Azevedo Pond,7/11/21 12:15,5.8
Azevedo Pond,7/11/21 12:30,5.9
Azevedo Pond,7/11/21 12:45,6.5
Azevedo Pond,7/11/21 13:00,9.2
Azevedo Pond,7/11/21 13:15,9.7
Azevedo Pond,7/11/21 13:30,9.3
Azevedo Pond,7/11/21 13:45,9
Azevedo Pond,7/11/21 14:00,8.6
Azevedo Pond,7/11/21 14:15,7.9
Azevedo Pond,7/11/21 14:30,6.9
Azevedo Pond,7/11/21 14:45,6.3
Azevedo Pond,7/11/21 15:00,5.3
Azevedo Pond,7/11/21 15:15,6.3
Azevedo Pond,7/11/21 15:30,6.2
Azevedo Pond,7/11/21 15:45,5.2
Azevedo Pond,7/11/21 16:00,5.5
Azevedo Pond,7/11/21 16:15,5.8
Azevedo Pond,7/11/21 16:30,6
Azevedo Pond,7/11/21 16:45,5.6
Azevedo Pond,7/11/21 17:00,4.6
Azevedo Pond,7/11/21 17:15,4.8
Azevedo Pond,7/11/21 17:30,6.3
Azevedo Pond,7/11/21 17:45,7.1
Azevedo Pond,7/11/21 18:00,6.8
Azevedo Pond,7/11/21 18:15,10.2
Azevedo Pond,7/11/21 18:30,12.6
Azevedo Pond,7/11/21 18:45,14.4
Azevedo Pond,7/11/21 19:00,12.2
Azevedo Pond,7/11/21 19:15,7.2
Azevedo Pond,7/11/21 19:30,5.5
Azevedo Pond,7/11/21 19:45,5.5
Azevedo Pond,7/11/21 20:00,3.7
Azevedo Pond,7/11/21 20:15,3.7
Azevedo Pond,7/11/21 20:30,2.4
Azevedo Pond,7/11/21 20:45,1.7
Azevedo Pond,7/11/21 21:00,2.1
Azevedo Pond,7/11/21 21:15,2.1
Azevedo Pond,7/11/21 21:30,3.9
Azevedo Pond,7/11/21 21:45,4.1
Azevedo Pond,7/11/21 22:00,4.4
Azevedo Pond,7/11/21 22:15,4.8
Azevedo Pond,7/11/21 22:30,4
Azevedo Pond,7/11/21 22:45,3.6
Azevedo Pond,7/11/21 23:00,3.8
Azevedo Pond,7/11/21 23:15,3.3
Azevedo Pond,7/11/21 23:30,3
Azevedo Pond,7/11/21 23:45,3.5
Azevedo Pond,7/12/21 0:00,4.2
Azevedo Pond,7/12/21 0:15,4
Azevedo Pond,7/12/21 0:30,3.9
Azevedo Pond,7/12/21 0:45,3.8
Azevedo Pond,7/12/21 1:00,3.8
Azevedo Pond,7/12/21 1:15,3.8
Azevedo Pond,7/12/21 1:30,3.7
Azevedo Pond,7/12/21 1:45,3.6
Azevedo Pond,7/12/21 2:00,3.5
Azevedo Pond,7/12/21 2:15,3.6
Azevedo Pond,7/12/21 2:30,3.5
Azevedo Pond,7/12/21 2:45,3.4
Azevedo Pond,7/12/21 3:00,3.2
Azevedo Pond,7/12/21 3:15,3
Azevedo Pond,7/12/21 3:30,3
Azevedo Pond,7/12/21 3:45,2.9
Azevedo Pond,7/12/21 4:00,2.8
Azevedo Pond,7/12/21 4:15,2.8
Azevedo Pond,7/12/21 4:30,2.7
Azevedo Pond,7/12/21 4:45,2.7
Azevedo Pond,7/12/21 5:00,2.5
Azevedo Pond,7/12/21 5:15,2.3
Azevedo Pond,7/12/21 5:30,2.2
Azevedo Pond,7/12/21 5:45,2.1
Azevedo Pond,7/12/21 6:00,1.9
Azevedo Pond,7/12/21 6:15,1.9
Azevedo Pond,7/12/21 6:30,1.8
Azevedo Pond,7/12/21 6:45,1.8
Azevedo Pond,7/12/21 7:00,1.9
Azevedo Pond,7/12/21 7:15,2
Azevedo Pond,7/12/21 7:30,2.2
Azevedo Pond,7/12/21 7:45,2.3
Azevedo Pond,7/12/21 8:00,2.8
Azevedo Pond,7/12/21 8:15,3.2
Azevedo Pond,7/12/21 8:30,3.6
Azevedo Pond,7/12/21 8:45,4.2
Azevedo Pond,7/12/21 9:00,4.9
Azevedo Pond,7/12/21 9:15,5.4
Azevedo Pond,7/12/21 9:30,5.3
Azevedo Pond,7/12/21 9:45,6.8
Azevedo Pond,7/12/21 10:00,7.7
Azevedo Pond,7/12/21 10:15,6.5
Azevedo Pond,7/12/21 10:30,7.6
Azevedo Pond,7/12/21 10:45,5.4
Azevedo Pond,7/12/21 11:00,4.8
Azevedo Pond,7/12/21 11:15,4.7
Azevedo Pond,7/12/21 11:30,5.8
Azevedo Pond,7/12/21 11:45,4.1
Azevedo Pond,7/12/21 12:00,4.2
Azevedo Pond,7/12/21 12:15,4.2
Azevedo Pond,7/12/21 12:30,4.8
Azevedo Pond,7/12/21 12:45,5.3
Azevedo Pond,7/12/21 13:00,7.2
Azevedo Pond,7/12/21 13:15,11.9
Azevedo Pond,7/12/21 13:30,11.3
Azevedo Pond,7/12/21 13:45,8.7
Azevedo Pond,7/12/21 14:00,8.5
Azevedo Pond,7/12/21 14:15,9.6
Azevedo Pond,7/12/21 14:30,8.5
Azevedo Pond,7/12/21 14:45,6.9
Azevedo Pond,7/12/21 15:00,4.5
Azevedo Pond,7/12/21 15:15,4.4
Azevedo Pond,7/12/21 15:30,3.6
Azevedo Pond,7/12/21 15:45,3.9
Azevedo Pond,7/12/21 16:00,3.7
Azevedo Pond,7/12/21 16:15,3.9
Azevedo Pond,7/12/21 16:30,4.5
Azevedo Pond,7/12/21 16:45,4.6
Azevedo Pond,7/12/21 17:00,6
Azevedo Pond,7/12/21 17:15,4.6
Azevedo Pond,7/12/21 17:30,6.8
Azevedo Pond,7/12/21 17:45,8.5
Azevedo Pond,7/12/21 18:00,11.4
Azevedo Pond,7/12/21 18:15,13.2
Azevedo Pond,7/12/21 18:30,14
Azevedo Pond,7/12/21 18:45,14.7
Azevedo Pond,7/12/21 19:00,13.6
Azevedo Pond,7/12/21 19:15,12.4
Azevedo Pond,7/12/21 19:30,11.3
Azevedo Pond,7/12/21 19:45,11.5
Azevedo Pond,7/12/21 20:00,10.4
Azevedo Pond,7/12/21 20:15,7.9
Azevedo Pond,7/12/21 20:30,3.4
Azevedo Pond,7/12/21 20:45,2
Azevedo Pond,7/12/21 21:00,2.2
Azevedo Pond,7/12/21 21:15,3.1
Azevedo Pond,7/12/21 21:30,2.1
Azevedo Pond,7/12/21 21:45,0.7
Azevedo Pond,7/12/21 22:00,0.6
Azevedo Pond,7/12/21 22:15,0.6
Azevedo Pond,7/12/21 22:30,3.4
Azevedo Pond,7/12/21 22:45,3.5
Azevedo Pond,7/12/21 23:00,4.3
Azevedo Pond,7/12/21 23:15,3.6
Azevedo Pond,7/12/21 23:30,3.6
Azevedo Pond,7/12/21 23:45,3.6
Azevedo Pond,7/13/21 0:00,2.7
Azevedo Pond,7/13/21 0:15,3.3
Azevedo Pond,7/13/21 0:30,3.8
Azevedo Pond,7/13/21 0:45,4.2
Azevedo Pond,7/13/21 1:00,4
Azevedo Pond,7/13/21 1:15,4.1
Azevedo Pond,7/13/21 1:30,4.1
Azevedo Pond,7/13/21 1:45,3.9
Azevedo Pond,7/13/21 2:00,3.7
Azevedo Pond,7/13/21 2:15,3.5
Azevedo Pond,7/13/21 2:30,3.5
Azevedo Pond,7/13/21 2:45,3.7
Azevedo Pond,7/13/21 3:00,3.6
Azevedo Pond,7/13/21 3:15,3.6
Azevedo Pond,7/13/21 3:30,3.6
Azevedo Pond,7/13/21 3:45,3.5
Azevedo Pond,7/13/21 4:00,3.5
Azevedo Pond,7/13/21 4:15,3.4
Azevedo Pond,7/13/21 4:30,3.3
Azevedo Pond,7/13/21 4:45,3.2
Azevedo Pond,7/13/21 5:00,3
Azevedo Pond,7/13/21 5:15,2.9
Azevedo Pond,7/13/21 5:30,2.7
Azevedo Pond,7/13/21 5:45,2.4
Azevedo Pond,7/13/21 6:00,2.2
Azevedo Pond,7/13/21 6:15,2
Azevedo Pond,7/13/21 6:30,2
Azevedo Pond,7/13/21 6:45,2
Azevedo Pond,7/13/21 7:00,2
Azevedo Pond,7/13/21 7:15,2.1
Azevedo Pond,7/13/21 7:30,2.4
Azevedo Pond,7/13/21 7:45,2.7
Azevedo Pond,7/13/21 8:00,3.1
Azevedo Pond,7/13/21 8:15,3.6
Azevedo Pond,7/13/21 8:30,4
Azevedo Pond,7/13/21 8:45,4.3
Azevedo Pond,7/13/21 9:00,4.8
Azevedo Pond,7/13/21 9:15,5.5
Azevedo Pond,7/13/21 9:30,5.4
Azevedo Pond,7/13/21 9:45,5.8
Azevedo Pond,7/13/21 10:00,6.3
Azevedo Pond,7/13/21 10:15,7.3
Azevedo Pond,7/13/21 10:30,8.3
Azevedo Pond,7/13/21 10:45,9
Azevedo Pond,7/13/21 11:00,9.2
Azevedo Pond,7/13/21 11:15,9.9
Azevedo Pond,7/13/21 11:30,10.8
Azevedo Pond,7/13/21 11:45,10.3
Azevedo Pond,7/13/21 12:00,11.8
Azevedo Pond,7/13/21 12:15,9.5
Azevedo Pond,7/13/21 12:30,8.3
Azevedo Pond,7/13/21 12:45,7.5
Azevedo Pond,7/13/21 13:00,6.3
Azevedo Pond,7/13/21 13:15,7.3
Azevedo Pond,7/13/21 13:30,9.5
Azevedo Pond,7/13/21 13:45,10.8
Azevedo Pond,7/13/21 14:00,12.7
Azevedo Pond,7/13/21 14:15,12.9
Azevedo Pond,7/13/21 14:30,13.4
Azevedo Pond,7/13/21 14:45,13.1
Azevedo Pond,7/13/21 15:00,12.6
Azevedo Pond,7/13/21 15:15,11.1
Azevedo Pond,7/13/21 15:30,8.2
Azevedo Pond,7/13/21 15:45,6.8
Azevedo Pond,7/13/21 16:00,5.9
Azevedo Pond,7/13/21 16:15,6.9
Azevedo Pond,7/13/21 16:30,7.1
Azevedo Pond,7/13/21 16:45,6.4
Azevedo Pond,7/13/21 17:00,7.5
Azevedo Pond,7/13/21 17:15,8.4
Azevedo Pond,7/13/21 17:30,10.1
Azevedo Pond,7/13/21 17:45,9.1
Azevedo Pond,7/13/21 18:00,11.4
Azevedo Pond,7/13/21 18:15,11.8
Azevedo Pond,7/13/21 18:30,13.6
Azevedo Pond,7/13/21 18:45,13.1
Azevedo Pond,7/13/21 19:00,13.1
Azevedo Pond,7/13/21 19:15,12.6
Azevedo Pond,7/13/21 19:30,12.1
Azevedo Pond,7/13/21 19:45,10.8
Azevedo Pond,7/13/21 20:00,10
Azevedo Pond,7/13/21 20:15,9.1
Azevedo Pond,7/13/21 20:30,8.3
Azevedo Pond,7/13/21 20:45,7.4
Azevedo Pond,7/13/21 21:00,6.5
Azevedo Pond,7/13/21 21:15,5.7
Azevedo Pond,7/13/21 21:30,3.7
Azevedo Pond,7/13/21 21:45,1.9
Azevedo Pond,7/13/21 22:00,2
Azevedo Pond,7/13/21 22:15,2.6
Azevedo Pond,7/13/21 22:30,2.5
Azevedo Pond,7/13/21 22:45,1.3
Azevedo Pond,7/13/21 23:00,0.6
Azevedo Pond,7/13/21 23:15,0.8
Azevedo Pond,7/13/21 23:30,2.2
Azevedo Pond,7/13/21 23:45,3.6
Azevedo Pond,7/14/21 0:00,3.2
Azevedo Pond,7/14/21 0:15,2.7
Azevedo Pond,7/14/21 0:30,3.3
Azevedo Pond,7/14/21 0:45,3.3
Azevedo Pond,7/14/21 1:00,2.9
Azevedo Pond,7/14/21 1:15,3.9
Azevedo Pond,7/14/21 1:30,3.9
Azevedo Pond,7/14/21 1:45,4
Azevedo Pond,7/14/21 2:00,3.9
Azevedo Pond,7/14/21 2:15,3.9
Azevedo Pond,7/14/21 2:30,3.7
Azevedo Pond,7/14/21 2:45,3.4
Azevedo Pond,7/14/21 3:00,3.2
Azevedo Pond,7/14/21 3:15,3.1
Azevedo Pond,7/14/21 3:30,3.1
Azevedo Pond,7/14/21 3:45,3.1
Azevedo Pond,7/14/21 4:00,3
Azevedo Pond,7/14/21 4:15,3
Azevedo Pond,7/14/21 4:30,2.9
Azevedo Pond,7/14/21 4:45,2.8
Azevedo Pond,7/14/21 5:00,2.7
Azevedo Pond,7/14/21 5:15,2.6
Azevedo Pond,7/14/21 5:30,2.5
Azevedo Pond,7/14/21 5:45,2.4
Azevedo Pond,7/14/21 6:00,2.4
Azevedo Pond,7/14/21 6:15,2.4
Azevedo Pond,7/14/21 6:30,2.3
Azevedo Pond,7/14/21 6:45,2.4
Azevedo Pond,7/14/21 7:00,2.5
Azevedo Pond,7/14/21 7:15,2.7
Azevedo Pond,7/14/21 7:30,2.9
Azevedo Pond,7/14/21 7:45,3.2
Azevedo Pond,7/14/21 8:00,3.5
Azevedo Pond,7/14/21 8:15,4.1
Azevedo Pond,7/14/21 8:30,4.6
Azevedo Pond,7/14/21 8:45,5.1
Azevedo Pond,7/14/21 9:00,5.6
Azevedo Pond,7/14/21 9:15,6.8
Azevedo Pond,7/14/21 9:30,7
Azevedo Pond,7/14/21 9:45,7.6
Azevedo Pond,7/14/21 10:00,7.9
Azevedo Pond,7/14/21 10:15,9
Azevedo Pond,7/14/21 10:30,9.2
Azevedo Pond,7/14/21 10:45,10.1
Azevedo Pond,7/14/21 11:00,9.7
Azevedo Pond,7/14/21 11:15,7.2
Azevedo Pond,7/14/21 11:30,6.6
Azevedo Pond,7/14/21 11:45,7.8
Azevedo Pond,7/14/21 12:00,6.4
Azevedo Pond,7/14/21 12:15,7.8
Azevedo Pond,7/14/21 12:30,7.1
Azevedo Pond,7/14/21 12:45,7.1
Azevedo Pond,7/14/21 13:00,9.7
Azevedo Pond,7/14/21 13:15,10.1
Azevedo Pond,7/14/21 13:30,10.2
Azevedo Pond,7/14/21 13:45,12.1
Azevedo Pond,7/14/21 14:00,9.6
Azevedo Pond,7/14/21 14:15,7.2
Azevedo Pond,7/14/21 14:30,5.6
Azevedo Pond,7/14/21 14:45,4.8
Azevedo Pond,7/14/21 15:00,4.6
Azevedo Pond,7/14/21 15:15,5.4
Azevedo Pond,7/14/21 15:30,5.2
Azevedo Pond,7/14/21 15:45,5.6
Azevedo Pond,7/14/21 16:00,5.8
Azevedo Pond,7/14/21 16:15,8.9
Azevedo Pond,7/14/21 16:30,10.4
Azevedo Pond,7/14/21 16:45,11.3
Azevedo Pond,7/14/21 17:00,12
Azevedo Pond,7/14/21 17:15,12.4
Azevedo Pond,7/14/21 17:30,12.6
Azevedo Pond,7/14/21 17:45,12.6
Azevedo Pond,7/14/21 18:00,12.3
Azevedo Pond,7/14/21 18:15,11.9
Azevedo Pond,7/14/21 18:30,11.4
Azevedo Pond,7/14/21 18:45,10.8
Azevedo Pond,7/14/21 19:00,10
Azevedo Pond,7/14/21 19:15,8.7
Azevedo Pond,7/14/21 19:30,8.4
Azevedo Pond,7/14/21 19:45,7.9
Azevedo Pond,7/14/21 20:00,6.8
Azevedo Pond,7/14/21 20:15,5.9
Azevedo Pond,7/14/21 20:30,5.2
Azevedo Pond,7/14/21 20:45,4.3
Azevedo Pond,7/14/21 21:00,3.5
Azevedo Pond,7/14/21 21:15,2.8
Azevedo Pond,7/14/21 21:30,2.1
Azevedo Pond,7/14/21 21:45,1.6
Azevedo Pond,7/14/21 22:00,1.1
Azevedo Pond,7/14/21 22:15,0.7
Azevedo Pond,7/14/21 22:30,0.5
Azevedo Pond,7/14/21 22:45,0.3
Azevedo Pond,7/14/21 23:00,0.1
Azevedo Pond,7/14/21 23:15,NA
Azevedo Pond,7/14/21 23:30,NA
Azevedo Pond,7/14/21 23:45,0.1
Azevedo Pond,7/15/21 0:00,0.5
Azevedo Pond,7/15/21 0:15,1.6
Azevedo Pond,7/15/21 0:30,0.8
Azevedo Pond,7/15/21 0:45,0.3
Azevedo Pond,7/15/21 1:00,0
Azevedo Pond,7/15/21 1:15,0.3
Azevedo Pond,7/15/21 1:30,0.2
Azevedo Pond,7/15/21 1:45,0.4
Azevedo Pond,7/15/21 2:00,0.5
Azevedo Pond,7/15/21 2:15,1
Azevedo Pond,7/15/21 2:30,2.7
Azevedo Pond,7/15/21 2:45,3.2
Azevedo Pond,7/15/21 3:00,3.2
Azevedo Pond,7/15/21 3:15,3.1
Azevedo Pond,7/15/21 3:30,3
Azevedo Pond,7/15/21 3:45,2.7
Azevedo Pond,7/15/21 4:00,2.4
Azevedo Pond,7/15/21 4:15,2.3
Azevedo Pond,7/15/21 4:30,2.2
Azevedo Pond,7/15/21 4:45,2.2
Azevedo Pond,7/15/21 5:00,2.2
Azevedo Pond,7/15/21 5:15,1.9
Azevedo Pond,7/15/21 5:30,1.9
Azevedo Pond,7/15/21 5:45,1.9
Azevedo Pond,7/15/21 6:00,1.7
Azevedo Pond,7/15/21 6:15,1.8
Azevedo Pond,7/15/21 6:30,1.8
Azevedo Pond,7/15/21 6:45,1.7
Azevedo Pond,7/15/21 7:00,1.9
Azevedo Pond,7/15/21 7:15,1.9
Azevedo Pond,7/15/21 7:30,2.3
Azevedo Pond,7/15/21 7:45,2.5
Azevedo Pond,7/15/21 8:00,2.7
Azevedo Pond,7/15/21 8:15,3.1
Azevedo Pond,7/15/21 8:30,3.8
Azevedo Pond,7/15/21 8:45,3.6
Azevedo Pond,7/15/21 9:00,4.4
Azevedo Pond,7/15/21 9:15,4.6
Azevedo Pond,7/15/21 9:30,5
Azevedo Pond,7/15/21 9:45,5.6
Azevedo Pond,7/15/21 10:00,6.7
Azevedo Pond,7/15/21 10:15,7.3
Azevedo Pond,7/15/21 10:30,8.1
Azevedo Pond,7/15/21 10:45,8.2
Azevedo Pond,7/15/21 11:00,5.8
Azevedo Pond,7/15/21 11:15,8.7
Azevedo Pond,7/15/21 11:30,6.3
Azevedo Pond,7/15/21 11:45,5.9
Azevedo Pond,7/15/21 12:00,6.5
Azevedo Pond,7/15/21 12:15,6.5
Azevedo Pond,7/15/21 12:30,6.8
Azevedo Pond,7/15/21 12:45,7.5
Azevedo Pond,7/15/21 13:00,7.4
Azevedo Pond,7/15/21 13:15,7.5
Azevedo Pond,7/15/21 13:30,9.2
